T&D :- 11/02/2023 09:08:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 10500.99
T&D :- 11/02/2023 13:36:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2494.7
T&D :- 11/02/2023 13:37:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 3 | 2482.7
T&D :- 11/02/2023 13:38:03 | EURUSD-OTC |  | LOSS | call | 30 | Counter :- 4 | 2452.7
T&D :- 11/02/2023 13:39:05 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2508.46
T&D :- 11/02/2023 13:40:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2503.46
T&D :- 11/02/2023 13:41:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 1 | 2491.46
T&D :- 11/02/2023 13:42:03 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2513.17
T&D :- 11/02/2023 13:43:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 2505.06
T&D :- 11/02/2023 13:44:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 1 | 2508.98
T&D :- 11/02/2023 13:45:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2503.98
T&D :- 11/02/2023 13:46:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 2512.44
T&D :- 11/02/2023 13:47:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 2507.44
T&D :- 11/02/2023 13:48:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 2515.91
T&D :- 11/02/2023 13:49:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 2510.91
T&D :- 11/02/2023 13:50:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 2519.37
T&D :- 11/02/2023 13:51:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 2511.26
T&D :- 11/02/2023 13:52:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 4 | 2515.18
T&D :- 11/02/2023 13:53:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 2533.56
T&D :- 11/02/2023 13:54:04 | EURUSD-OTC |  | WIN | call | 9 | Counter :- 4 | 2543.48
T&D :- 11/02/2023 13:55:04 | EURUSD-OTC |  | WIN | put | 8 | Counter :- 4 | 2552.51
T&D :- 11/02/2023 13:56:04 | EURUSD-OTC |  | WIN | call | 7 | Counter :- 4 | 2560.65
T&D :- 11/02/2023 13:57:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 2555.65
T&D :- 11/02/2023 13:58:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 5 | 2564.11
T&D :- 11/02/2023 13:59:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 5 | 2556
T&D :- 11/02/2023 14:00:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2551
T&D :- 11/02/2023 14:01:03 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 2 | 2539
T&D :- 11/02/2023 14:02:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2560.71
T&D :- 11/02/2023 14:03:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2555.71
T&D :- 11/02/2023 14:04:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 4 | 2543.71
T&D :- 11/02/2023 14:05:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2565.41
T&D :- 11/02/2023 14:06:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2560.41
T&D :- 11/02/2023 14:07:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 1 | 2548.41
T&D :- 11/02/2023 14:08:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2570.12
T&D :- 11/02/2023 14:09:05 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2565.12
T&D :- 11/02/2023 14:10:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 3 | 2553.12
T&D :- 11/02/2023 14:11:04 | EURUSD-OTC |  | LOSS | call | 30 | Counter :- 4 | 2523.12
T&D :- 11/02/2023 14:12:04 | EURUSD-OTC |  | LOSS | put | 64 | Counter :- 5 | 2459.12
T&D :- 11/02/2023 14:13:04 | EURUSD-OTC |  | LOSS | put | 124 | Counter :- 1 | 2335.12
T&D :- 11/02/2023 14:14:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 2568.74
T&D :- 11/02/2023 14:15:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 1 | 2560.63
T&D :- 11/02/2023 14:16:04 | EURUSD-OTC |  | WIN | put | 15 | Counter :- 1 | 2564.55
T&D :- 11/02/2023 14:17:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 1 | 2582.93
T&D :- 11/02/2023 14:18:04 | EURUSD-OTC |  | WIN | put | 9 | Counter :- 1 | 2592.85
T&D :- 11/02/2023 14:19:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 2587.85
T&D :- 11/02/2023 14:20:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 3 | 2575.85
T&D :- 11/02/2023 14:21:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 2597.56
T&D :- 11/02/2023 14:22:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 3 | 2589.45
T&D :- 11/02/2023 14:23:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 2584.45
T&D :- 11/02/2023 14:24:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 5 | 2572.45
T&D :- 11/02/2023 14:25:04 | EURUSD-OTC |  | LOSS | call | 30 | Counter :- 1 | 2542.45
T&D :- 11/02/2023 14:26:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2598.22
T&D :- 11/02/2023 14:27:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 2590.11
T&D :- 11/02/2023 14:28:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2585.11
T&D :- 11/02/2023 14:29:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 3 | 2573.11
T&D :- 11/02/2023 14:30:04 | EURUSD-OTC |  | LOSS | call | 30 | Counter :- 4 | 2543.11
T&D :- 11/02/2023 14:31:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2598.88
T&D :- 11/02/2023 14:32:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2593.88
T&D :- 11/02/2023 14:33:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2602.34
T&D :- 11/02/2023 14:34:03 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2597.34
T&D :- 11/02/2023 14:35:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 2 | 2585.34
T&D :- 11/02/2023 14:36:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2607.04
T&D :- 11/02/2023 14:37:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2602.04
T&D :- 11/02/2023 14:38:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 4 | 2590.04
T&D :- 11/02/2023 14:39:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2611.75
T&D :- 11/02/2023 14:40:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2606.75
T&D :- 11/02/2023 14:41:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2615.21
T&D :- 11/02/2023 14:42:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2610.21
T&D :- 11/02/2023 14:43:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 2618.67
T&D :- 11/02/2023 14:44:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 1 | 2610.56
T&D :- 11/02/2023 14:45:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 2605.56
T&D :- 11/02/2023 14:46:03 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2614.02
T&D :- 11/02/2023 14:47:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2609.02
T&D :- 11/02/2023 14:48:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 3 | 2617.48
T&D :- 11/02/2023 14:49:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 4 | 2612.48
T&D :- 11/02/2023 14:50:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2620.95
T&D :- 11/02/2023 14:51:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2615.95
T&D :- 11/02/2023 14:52:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 1 | 2603.95
T&D :- 11/02/2023 14:53:04 | EURUSD-OTC |  | LOSS | put | 30 | Counter :- 2 | 2573.95
T&D :- 11/02/2023 14:54:04 | EURUSD-OTC |  | LOSS | put | 64 | Counter :- 3 | 2509.95
T&D :- 11/02/2023 14:55:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 3 | 2630.04
T&D :- 11/02/2023 14:56:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 4 | 2625.04
T&D :- 11/02/2023 14:57:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2633.5
T&D :- 11/02/2023 14:58:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2628.5
T&D :- 11/02/2023 14:59:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2636.96
T&D :- 11/02/2023 15:00:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 5 | 2628.85
T&D :- 11/02/2023 15:01:04 | EURUSD-OTC |  | WIN | put | 15 | Counter :- 5 | 2632.77
T&D :- 11/02/2023 15:02:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 5 | 2651.16
T&D :- 11/02/2023 15:03:03 | EURUSD-OTC |  | WIN | put | 9 | Counter :- 5 | 2661.08
T&D :- 11/02/2023 15:04:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2656.08
T&D :- 11/02/2023 15:05:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 2 | 2644.08
T&D :- 11/02/2023 15:06:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2665.78
T&D :- 11/02/2023 15:07:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 2 | 2657.68
T&D :- 11/02/2023 15:08:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 2652.68
T&D :- 11/02/2023 15:09:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 4 | 2640.68
T&D :- 11/02/2023 15:10:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 2662.38
T&D :- 11/02/2023 15:11:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 2657.38
T&D :- 11/02/2023 15:12:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 5 | 2665.84
T&D :- 11/02/2023 15:13:05 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 5 | 2657.73
T&D :- 11/02/2023 15:14:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2652.73
T&D :- 11/02/2023 15:15:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 2661.19
T&D :- 11/02/2023 15:16:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 2656.19
T&D :- 11/02/2023 15:17:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2664.66
T&D :- 11/02/2023 15:18:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 2 | 2656.55
T&D :- 11/02/2023 15:19:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 2651.55
T&D :- 11/02/2023 15:20:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 2660.01
T&D :- 11/02/2023 15:21:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 3 | 2651.9
T&D :- 11/02/2023 15:22:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 2646.9
T&D :- 11/02/2023 15:23:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 2655.36
T&D :- 11/02/2023 15:24:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 2647.25
T&D :- 11/02/2023 15:25:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 4 | 2651.17
T&D :- 11/02/2023 15:26:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 2646.17
T&D :- 11/02/2023 15:27:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 5 | 2654.63
T&D :- 11/02/2023 15:28:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 5 | 2646.53
T&D :- 11/02/2023 15:29:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2641.53
T&D :- 11/02/2023 15:30:05 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 2 | 2629.53
T&D :- 11/02/2023 15:31:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2651.23
T&D :- 11/02/2023 15:32:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 2 | 2643.12
T&D :- 11/02/2023 15:33:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 2638.12
T&D :- 11/02/2023 15:34:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 4 | 2626.12
T&D :- 11/02/2023 15:35:04 | EURUSD-OTC |  | LOSS | call | 30 | Counter :- 5 | 2596.12
T&D :- 11/02/2023 15:36:03 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2651.89
T&D :- 11/02/2023 15:37:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 5 | 2643.78
T&D :- 11/02/2023 15:38:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 1 | 2638.78
T&D :- 11/02/2023 15:39:04 | EURUSD-OTC |  | LOSS | put | 12 | Counter :- 2 | 2626.78
T&D :- 11/02/2023 15:40:04 | EURUSD-OTC |  | LOSS | put | 30 | Counter :- 3 | 2596.78
T&D :- 11/02/2023 15:41:04 | EURUSD-OTC |  | LOSS | call | 64 | Counter :- 4 | 2532.78
T&D :- 11/02/2023 15:42:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2652.88
T&D :- 11/02/2023 15:43:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 4 | 2644.78
T&D :- 11/02/2023 15:44:04 | EURUSD-OTC |  | WIN | put | 15 | Counter :- 4 | 2648.7
T&D :- 11/02/2023 15:45:05 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 4 | 2667.08
T&D :- 11/02/2023 15:46:04 | EURUSD-OTC |  | WIN | put | 9 | Counter :- 4 | 2677
T&D :- 11/02/2023 15:47:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2672
T&D :- 11/02/2023 15:48:04 | EURUSD-OTC |  | LOSS | call | 12 | Counter :- 1 | 2659.79
T&D :- 11/02/2023 16:37:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 1993.33
T&D :- 11/02/2023 16:38:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 3 | 1991.33
T&D :- 11/02/2023 16:39:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 1994.11
T&D :- 11/02/2023 16:40:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 3 | 1986
T&D :- 11/02/2023 16:41:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 3 | 1989.93
T&D :- 11/02/2023 16:42:05 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 1984.93
T&D :- 11/02/2023 16:43:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 1993.39
T&D :- 11/02/2023 16:44:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 1988.39
T&D :- 11/02/2023 16:45:05 | EURUSD-OTC |  | LOSS | put | 2 | Counter :- 1 | 1986.39
T&D :- 11/02/2023 16:46:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 1989.17
T&D :- 11/02/2023 16:47:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 1984.17
T&D :- 11/02/2023 16:48:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 3 | 1982.17
T&D :- 11/02/2023 16:49:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 1984.96
T&D :- 11/02/2023 16:50:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 1979.96
T&D :- 11/02/2023 16:51:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 5 | 1977.96
T&D :- 11/02/2023 16:52:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 1980.74
T&D :- 11/02/2023 16:53:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 1975.74
T&D :- 11/02/2023 16:54:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 1984.2
T&D :- 11/02/2023 16:55:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 1979.2
T&D :- 11/02/2023 16:56:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 3 | 1977.2
T&D :- 11/02/2023 16:57:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 1979.98
T&D :- 11/02/2023 16:58:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 1974.98
T&D :- 11/02/2023 16:59:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 5 | 1972.98
T&D :- 11/02/2023 17:00:04 | EURUSD-OTC |  | LOSS | call | 16 | Counter :- 1 | 1956.98
T&D :- 11/02/2023 17:01:04 | EURUSD-OTC |  | LOSS | put | 34 | Counter :- 2 | 1922.98
T&D :- 11/02/2023 17:02:05 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 1986.31
T&D :- 11/02/2023 17:03:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 1981.31
T&D :- 11/02/2023 17:04:04 | EURUSD-OTC |  | LOSS | put | 2 | Counter :- 4 | 1979.31
T&D :- 11/02/2023 17:05:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 1982.1
T&D :- 11/02/2023 17:06:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 1973.99
T&D :- 11/02/2023 17:07:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 1968.99
T&D :- 11/02/2023 17:08:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 1977.45
T&D :- 11/02/2023 17:09:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 1972.45
T&D :- 11/02/2023 17:10:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 1980.91
T&D :- 11/02/2023 17:11:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 1975.91
T&D :- 11/02/2023 17:12:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 1984.37
T&D :- 11/02/2023 17:13:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 1979.37
T&D :- 11/02/2023 17:14:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 4 | 1977.37
T&D :- 11/02/2023 17:15:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 1980.16
T&D :- 11/02/2023 17:16:05 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 4 | 1972.05
T&D :- 11/02/2023 17:17:03 | EURUSD-OTC |  | WIN | put | 15 | Counter :- 4 | 1975.97
T&D :- 11/02/2023 17:18:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 4 | 1994.35
T&D :- 11/02/2023 17:19:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 1989.35
T&D :- 11/02/2023 17:20:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 5 | 1997.81
T&D :- 11/02/2023 17:21:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 1 | 1992.81
T&D :- 11/02/2023 17:22:08 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2001.27
T&D :- 11/02/2023 17:23:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 1993.17
T&D :- 11/02/2023 17:24:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 1988.17
T&D :- 11/02/2023 17:25:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 1996.63
T&D :- 11/02/2023 17:26:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 1991.63
T&D :- 11/02/2023 17:27:05 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 3 | 2000.09
T&D :- 11/02/2023 17:28:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 3 | 1991.98
T&D :- 11/02/2023 17:29:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 3 | 1995.9
T&D :- 11/02/2023 17:30:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 4 | 1990.9
T&D :- 11/02/2023 17:31:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 4 | 1999.36
T&D :- 11/02/2023 17:32:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 1991.25
T&D :- 11/02/2023 17:33:04 | EURUSD-OTC |  | WIN | call | 15 | Counter :- 4 | 1995.18
T&D :- 11/02/2023 17:34:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 4 | 2013.56
T&D :- 11/02/2023 17:35:04 | EURUSD-OTC |  | WIN | call | 9 | Counter :- 4 | 2023.48
T&D :- 11/02/2023 17:36:04 | EURUSD-OTC |  | WIN | put | 8 | Counter :- 4 | 2032.51
T&D :- 11/02/2023 17:37:04 | EURUSD-OTC |  | WIN | call | 7 | Counter :- 4 | 2040.65
T&D :- 11/02/2023 17:38:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 5 | 2035.65
T&D :- 11/02/2023 17:39:02 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 5 | 2044.11
T&D :- 11/02/2023 17:39:06 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 1 | 2039.11
T&D :- 11/02/2023 18:41:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 1 | 2051.24
T&D :- 11/02/2023 18:42:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 1 | 2043.14
T&D :- 11/02/2023 18:43:04 | EURUSD-OTC |  | WIN | put | 5 | Counter :- 1 | 2057.06
T&D :- 11/02/2023 18:44:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 2 | 2052.06
T&D :- 11/02/2023 18:45:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2060.52
T&D :- 11/02/2023 18:46:05 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2055.52
T&D :- 11/02/2023 18:47:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 4 | 2053.52
T&D :- 11/02/2023 18:48:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2056.3
T&D :- 11/02/2023 18:49:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2051.3
T&D :- 11/02/2023 18:50:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2059.76
T&D :- 11/02/2023 18:51:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 5 | 2051.65
T&D :- 11/02/2023 18:52:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 1 | 2046.65
T&D :- 11/02/2023 18:53:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2055.12
T&D :- 11/02/2023 18:54:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 2047.01
T&D :- 11/02/2023 18:55:05 | EURUSD-OTC |  | WIN | call | 5 | Counter :- 1 | 2060.93
T&D :- 11/02/2023 18:56:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 2060.39
T&D :- 11/02/2023 18:57:04 | EURUSD-OTC |  | WIN | call | 9 | Counter :- 1 | 2070.31
T&D :- 11/02/2023 18:58:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2065.31
T&D :- 11/02/2023 18:59:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 2073.77
T&D :- 11/02/2023 19:00:05 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 2 | 2065.67
T&D :- 11/02/2023 19:01:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2060.67
T&D :- 11/02/2023 19:02:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 4 | 2058.67
T&D :- 11/02/2023 19:03:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2061.45
T&D :- 11/02/2023 19:04:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2056.45
T&D :- 11/02/2023 19:05:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 1 | 2054.45
T&D :- 11/02/2023 19:06:04 | EURUSD-OTC |  | LOSS | put | 16 | Counter :- 2 | 2038.45
T&D :- 11/02/2023 19:07:04 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 2067.72
T&D :- 11/02/2023 19:08:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 3 | 2062.72
T&D :- 11/02/2023 19:09:04 | EURUSD-OTC |  | LOSS | put | 2 | Counter :- 4 | 2060.72
T&D :- 11/02/2023 19:10:05 | EURUSD-OTC |  | LOSS | call | 16 | Counter :- 5 | 2044.72
T&D :- 11/02/2023 19:11:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 5 | 2074
T&D :- 11/02/2023 19:12:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 1 | 2069
T&D :- 11/02/2023 19:13:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 2 | 2067
T&D :- 11/02/2023 19:14:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 2 | 2069.78
T&D :- 11/02/2023 19:15:04 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 3 | 2064.78
T&D :- 11/02/2023 19:16:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 4 | 2062.78
T&D :- 11/02/2023 19:17:04 | EURUSD-OTC |  | WIN | put | 1 | Counter :- 4 | 2065.57
T&D :- 11/02/2023 19:18:04 | EURUSD-OTC |  | LOSS | call | 5 | Counter :- 5 | 2060.57
T&D :- 11/02/2023 19:19:04 | EURUSD-OTC |  | LOSS | call | 2 | Counter :- 1 | 2058.57
T&D :- 11/02/2023 19:20:05 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 1 | 2061.35
T&D :- 11/02/2023 19:21:04 | EURUSD-OTC |  | WIN | call | 10 | Counter :- 1 | 2053.24
T&D :- 11/02/2023 19:22:03 | EURUSD-OTC |  | LOSS | put | 5 | Counter :- 2 | 2048.24
T&D :- 11/02/2023 19:23:03 | EURUSD-OTC |  | WIN | call | 1 | Counter :- 2 | 2056.7
T&D :- 11/02/2023 19:24:04 | EURUSD-OTC |  | WIN | put | 10 | Counter :- 2 | 2048.6
T&D :- 11/02/2023 19:25:05 | EURUSD-OTC |  | WIN | call | 5 | Counter :- 2 | 2062.52
